msp_name	species	genus	family	order	class	phylum	superkingdom	knowledge
msp_1624	unclassified Blautia	Blautia	Lachnospiraceae K	Lachnospirales	Clostridia	Firmicutes	Bacteria	unknown
msp_1625	unclassified Bacilli ML615J-28 CAG-313	unclassified Bacilli ML615J-28 CAG-313	Bacilli ML615J-28 CAG-313	Bacilli ML615J-28	Bacilli	Firmicutes	Bacteria	unknown
msp_1626	unclassified Oscillospiraceae CAG-129	Oscillospiraceae CAG-129	Oscillospiraceae	Oscillospirales	Clostridia	Firmicutes	Bacteria	unknown
msp_1627	unclassified Gordonibacter	Gordonibacter	Eggerthellaceae	Coriobacteriales	Coriobacteriia	Actinobacteriota	Bacteria	unknown
msp_1628	[Lachnoclostridium] sp. An118	unclassified Lachnospiraceae J	Lachnospiraceae J	Lachnospirales	Clostridia	Firmicutes	Bacteria	unknown
msp_1629	unclassified Monoglobaceae	unclassified Monoglobaceae	Monoglobaceae	Monoglobales	Clostridia	Firmicutes	Bacteria	unknown
msp_1631	Oxalobacter formigenes 2	Oxalobacter	Burkholderiaceae	Burkholderiales	Gammaproteobacteria	Proteobacteria	Bacteria	unknown
msp_1632	unclassified Odoribacter	Odoribacter	Marinifilaceae	Bacteroidales	Bacteroidia	Bacteroidota	Bacteria	unknown
msp_1633	unclassified Clostridiales 1a	unclassified Clostridiales 1a	Clostridiales 1a	Clostridiales 1	Clostridia	Firmicutes	Bacteria	unknown
msp_1634	Slackia piriformis	Slackia	Eggerthellaceae	Coriobacteriales	Coriobacteriia	Actinobacteriota	Bacteria	known
msp_1635	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unknown
msp_1636	unclassified Prevotella	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidota	Bacteria	unknown
msp_1637	unclassified Acutalibacter	Acutalibacter	Acutalibacteraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	unknown
msp_1638	unclassified Oscillospiraceae CAG-129	Oscillospiraceae CAG-129	Oscillospiraceae	Oscillospirales	Clostridia	Firmicutes	Bacteria	unknown
msp_1639	Desulfovibrio sp. An276	Desulfovibrio	Desulfovibrionaceae	Desulfovibrionales	Desulfovibrionia	Desulfobacterota	Bacteria	unknown
msp_1640	[Alistipes] sp. CAG:831	Rikenellaceae 2 CAG-831	Rikenellaceae 2	Bacteroidales	Bacteroidia	Bacteroidota	Bacteria	unknown
msp_1641	unclassified Lachnospiraceae K UBA7182	Lachnospiraceae K UBA7182	Lachnospiraceae K	Lachnospirales	Clostridia	Firmicutes	Bacteria	unknown
msp_1643c	[Ruminococcus] sp. JC304	Blautia A	Lachnospiraceae K	Lachnospirales	Clostridia	Firmicutes	Bacteria	unknown
msp_1644	unclassified Acutalibacteraceae 3	Acutalibacteraceae 3	Acutalibacteraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	unknown
msp_1646	unclassified Alphaproteobacteria RF32 CAG-977 UBA11549	Alphaproteobacteria RF32 CAG-977 UBA11549	Alphaproteobacteria RF32 CAG-977	Alphaproteobacteria RF32	Alphaproteobacteria	Proteobacteria	Bacteria	unknown
msp_1647	unclassified_Erysipelatoclostridium	Erysipelatoclostridium	Erysipelatoclostridiaceae	Erysipelotrichales	Bacilli	Firmicutes	Bacteria	unknown
msp_1648	Peptoniphilus senegalensis	Peptoniphilus	Peptoniphilaceae	Tissierellales	Clostridia	Firmicutes	Bacteria	known
msp_1649	[Clostridiales] bacterium UBA1390	unclassified Lachnospirales	unclassified Lachnospirales	Lachnospirales	Clostridia	Firmicutes	Bacteria	unknown
msp_1650	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unknown
msp_1652	unclassified Intestinimonas	Intestinimonas	Oscillospirales 6	Oscillospirales	Clostridia	Firmicutes	Bacteria	unknown
msp_1653	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unknown
msp_1654	unclassified Christensenellales CAG-74	unclassified Christensenellales CAG-74	Christensenellales CAG-74	Christensenellales	Clostridia	Firmicutes	Bacteria	unknown
msp_1655c	Desulfovibrio desulfuricans	Desulfovibrio	Desulfovibrionaceae	Desulfovibrionales	Desulfovibrionia	Desulfobacterota	Bacteria	known
msp_1656	unclassified Sellimonas	Sellimonas	Lachnospiraceae J	Lachnospirales	Clostridia	Firmicutes	Bacteria	unknown
msp_1657	unclassified Clostridiales 2a	unclassified Clostridiales 2a	Clostridiales 2a	Clostridiales 2	Clostridia	Firmicutes	Bacteria	unknown
msp_1658	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unknown
msp_1659c	unclassified Clostridia	unclassified Clostridia	unclassified Clostridia	unclassified Clostridia	Clostridia	Firmicutes	Bacteria	unknown
msp_1660	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unknown
msp_1661	unclassified Acholeplasmatales	unclassified Acholeplasmatales	unclassified Acholeplasmatales	Acholeplasmatales	Bacilli	Firmicutes	Bacteria	unknown
msp_1662	unclassified Lachnospiraceae B EuG	Lachnospiraceae B EuG	Lachnospiraceae B	Lachnospirales	Clostridia	Firmicutes	Bacteria	unknown
msp_1663	unclassified Clostridiales 1a	unclassified Clostridiales 1a	Clostridiales 1a	Clostridiales 1	Clostridia	Firmicutes	Bacteria	unknown
msp_1664	unclassified Phocea	Phocea	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	unknown
msp_1665	unclassified Oscillospiraceae CAG-129	Oscillospiraceae CAG-129	Oscillospiraceae	Oscillospirales	Clostridia	Firmicutes	Bacteria	unknown
msp_1666	[Mollicutes] bacterium Phil14	unclassified Bacilli ML615J-28 CAG-698	Bacilli ML615J-28 CAG-698	Bacilli ML615J-28	Bacilli	Firmicutes	Bacteria	unknown
msp_1667	unclassified Christensenellales UBA7102	unclassified Christensenellales UBA7102	Christensenellales UBA7102	Christensenellales	Clostridia	Firmicutes	Bacteria	unknown
msp_1668	unclassified Acutalibacteraceae 3	Acutalibacteraceae 3	Acutalibacteraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	unknown
msp_1669	unclassified Oscillospirales 2	unclassified Oscillospirales 2	Oscillospirales 2	Oscillospirales	Clostridia	Firmicutes	Bacteria	unknown
msp_1670	unclassified Bacilli RFN20 CAG-631	unclassified Bacilli RFN20 CAG-631	Bacilli RFN20 CAG-631	Bacilli RFN20	Bacilli	Firmicutes	Bacteria	unknown
msp_1671c	Neglecta timonensis	Acutalibacter	Acutalibacteraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	known
msp_1672	unclassified Acutalibacteraceae 3	Acutalibacteraceae 3	Acutalibacteraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	unknown
msp_1673	unclassified Lachnoclostridium 2	Lachnoclostridium 2	Lachnospiraceae I	Lachnospirales	Clostridia	Firmicutes	Bacteria	unknown
msp_1674	unclassified Oscillospirales 3	unclassified Oscillospirales 3	Oscillospirales 3	Oscillospirales	Clostridia	Firmicutes	Bacteria	unknown
msp_1675	unclassified Clostridiales 2e	unclassified Clostridiales 2e	Clostridiales 2e	Clostridiales 2	Clostridia	Firmicutes	Bacteria	unknown
msp_1676	unclassified Clostridiales 1e	unclassified Clostridiales 1e	Clostridiales 1e	Clostridiales 1	Clostridia	Firmicutes	Bacteria	unknown
msp_1677	unclassified Clostridium	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	unknown
msp_1678	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unknown
msp_1679	unclassified Niameybacter	Niameybacter	Anaerotignaceae	Lachnospirales	Clostridia	Firmicutes	Bacteria	unknown
msp_1680	unclassified Oscillospirales 1 CAG-272	unclassified Oscillospirales 1 CAG-272	Oscillospirales 1 CAG-272	Oscillospirales	Clostridia	Firmicutes	Bacteria	unknown
msp_1682c	Clostridioides difficile	Clostridioides	Peptostreptococcaceae	Peptostreptococcales	Clostridia	Firmicutes	Bacteria	known
msp_1683	unclassified Bacilli RFN20 CAG-631	unclassified Bacilli RFN20 CAG-631	Bacilli RFN20 CAG-631	Bacilli RFN20	Bacilli	Firmicutes	Bacteria	unknown
msp_1684	[Faecalicatena] contorta	Mediterraneibacter	Lachnospiraceae J	Lachnospirales	Clostridia	Firmicutes	Bacteria	known
msp_1686	Clostridiales bacterium UBA4698	unclassified Clostridiales 2k	Clostridiales 2k	Clostridiales 2	Clostridia	Firmicutes	Bacteria	unknown
msp_1687	unclassified Clostridiales 1e	unclassified Clostridiales 1e	Clostridiales 1e	Clostridiales 1	Clostridia	Firmicutes	Bacteria	unknown
msp_1688	unclassified Lachnospiraceae K CAG-56	Lachnospiraceae K CAG-56	Lachnospiraceae K	Lachnospirales	Clostridia	Firmicutes	Bacteria	unknown
msp_1689	unclassified Anaerovoracaceae	unclassified Anaerovoracaceae	Anaerovoracaceae	Peptostreptococcales	Clostridia	Firmicutes	Bacteria	unknown
msp_1690	unclassified Opitutales CAG-312	unclassified Opitutales CAG-312	Opitutales CAG-312	Opitutales	Verrucomicrobiae	Verrucomicrobiota	Bacteria	unknown
msp_1691	unclassified Phascolarctobacterium	Phascolarctobacterium	Acidaminococcaceae	Acidaminococcales	Negativicutes	Firmicutes	Bacteria	unknown
msp_1692	unclassified Muribaculaceae UBA7173	Muribaculaceae UBA7173	Muribaculaceae	Bacteroidales	Bacteroidia	Bacteroidota	Bacteria	unknown
msp_1693	unclassified Peptococcaceae	unclassified Peptococcaceae	Peptococcaceae	Peptococcales	Peptococcia	Firmicutes	Bacteria	unknown
msp_1695	unclassified Clostridiales 2h	unclassified Clostridiales 2h	Clostridiales 2h	Clostridiales 2	Clostridia	Firmicutes	Bacteria	unknown
msp_1696c	Desulfovibrio desulfuricans 2	Desulfovibrio	Desulfovibrionaceae	Desulfovibrionales	Desulfovibrionia	Desulfobacterota	Bacteria	unknown
msp_1697	Enterococcus avium	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	known
msp_1698	[Lachnoclostridium] sp. An14	Enterocloster	Lachnospiraceae I	Lachnospirales	Clostridia	Firmicutes	Bacteria	unknown
msp_1699	unclassified Oscillospirales 4 UBA1777	Oscillospirales 4 UBA1777	Oscillospirales 4	Oscillospirales	Clostridia	Firmicutes	Bacteria	unknown
msp_1700	unclassified Absiella-Longicatena	Absiella-Longicatena	Erysipelotrichaceae	Erysipelotrichales	Bacilli	Firmicutes	Bacteria	unknown
msp_1701c	Olsenella mediterranea	Olsenella	Atopobiaceae	Coriobacteriales	Coriobacteriia	Actinobacteriota	Bacteria	known
msp_1702	Streptococcus australis	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	known
msp_1703	unclassified Lawsonibacter	Lawsonibacter	Oscillospirales 6	Oscillospirales	Clostridia	Firmicutes	Bacteria	unknown
msp_1704c	Enterococcus asini	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	known
msp_1705	unclassified Oscillospirales 2	unclassified Oscillospirales 2	Oscillospirales 2	Oscillospirales	Clostridia	Firmicutes	Bacteria	unknown
msp_1706	unclassified Sutterella	Sutterella	Burkholderiaceae	Burkholderiales	Gammaproteobacteria	Proteobacteria	Bacteria	unknown
msp_1707	unclassified Oscillospirales 5 CAG-110	Oscillospirales 5 CAG-110	Oscillospirales 5	Oscillospirales	Clostridia	Firmicutes	Bacteria	unknown
msp_1708	unclassified Lachnospirales	unclassified Lachnospirales	unclassified Lachnospirales	Lachnospirales	Clostridia	Firmicutes	Bacteria	unknown
msp_1709	unclassified Clostridiales 1e	unclassified Clostridiales 1e	Clostridiales 1e	Clostridiales 1	Clostridia	Firmicutes	Bacteria	unknown
msp_1710	unclassified Clostridiales 1i	unclassified Clostridiales 1i	Clostridiales 1i	Clostridiales 1	Clostridia	Firmicutes	Bacteria	unknown
msp_1711	unclassified Lachnospiraceae C EuR	Lachnospiraceae C EuR	Lachnospiraceae C	Lachnospirales	Clostridia	Firmicutes	Bacteria	unknown
msp_1712	unclassified Monoglobaceae	unclassified Monoglobaceae	Monoglobaceae	Monoglobales	Clostridia	Firmicutes	Bacteria	unknown
msp_1713	unclassified Anaerotignaceae	unclassified Anaerotignaceae	Anaerotignaceae	Lachnospirales	Clostridia	Firmicutes	Bacteria	unknown
msp_1714	Cloacibacillus evryensis	Cloacibacillus	Synergistaceae	Synergistales	Synergistia	Synergistetes	Bacteria	known
msp_1715	unclassified Gemmiger	Gemmiger	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	unknown
msp_1716	unclassified Agathobacter	Agathobacter	Lachnospiraceae C	Lachnospirales	Clostridia	Firmicutes	Bacteria	unknown
msp_1717	unclassified Clostridiales 2	unclassified Clostridiales 2	unclassified Clostridiales 2	Clostridiales 2	Clostridia	Firmicutes	Bacteria	unknown
msp_1718	unclassified Blautia A	Blautia A	Lachnospiraceae K	Lachnospirales	Clostridia	Firmicutes	Bacteria	unknown
msp_1719	unclassified Gastranaerophilales	unclassified Gastranaerophilales	unclassified Gastranaerophilales	Gastranaerophilales	Vampirovibrionia	Cyanobacteria	Bacteria	unknown
msp_1720	unclassified Blautia A	Blautia A	Lachnospiraceae K	Lachnospirales	Clostridia	Firmicutes	Bacteria	unknown
msp_1721	unclassified Acutalibacteraceae 3	Acutalibacteraceae 3	Acutalibacteraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	unknown
msp_1723	unclassified Christensenellales CAG-74	unclassified Christensenellales CAG-74	Christensenellales CAG-74	Christensenellales	Clostridia	Firmicutes	Bacteria	unknown
msp_1724	Phocea massiliensis	Phocea	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	known
msp_1725	unclassified Blautia	Blautia	Lachnospiraceae K	Lachnospirales	Clostridia	Firmicutes	Bacteria	unknown
msp_1726	unclassified Clostridiales 2b	unclassified Clostridiales 2b	Clostridiales 2b	Clostridiales 2	Clostridia	Firmicutes	Bacteria	unknown
msp_1727	unclassified Alistipes	Alistipes	Rikenellaceae	Bacteroidales	Bacteroidia	Bacteroidota	Bacteria	unknown
msp_1728	unclassified Duodenibacillus	Duodenibacillus	Burkholderiaceae	Burkholderiales	Gammaproteobacteria	Proteobacteria	Bacteria	unknown
msp_1729	unclassified Lawsonibacter	Lawsonibacter	Oscillospirales 6	Oscillospirales	Clostridia	Firmicutes	Bacteria	unknown
msp_1731	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unknown
msp_1732	unclassified Prevotella	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidota	Bacteria	unknown
msp_1733	unclassified Bacilli RF39 CAG-1000 CAG-460	Bacilli RF39 CAG-1000 CAG-460	Bacilli RF39 CAG-1000	Bacilli RF39	Bacilli	Firmicutes	Bacteria	unknown
msp_1735	unclassified Clostridiales 1a	unclassified Clostridiales 1a	Clostridiales 1a	Clostridiales 1	Clostridia	Firmicutes	Bacteria	unknown
msp_1737	Bacteroides stercorirosoris	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidota	Bacteria	known
msp_1738	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unknown
msp_1739	unclassified Clostridiales 2d	unclassified Clostridiales 2d	Clostridiales 2d	Clostridiales 2	Clostridia	Firmicutes	Bacteria	unknown
msp_1740	unclassified Lachnospiraceae B TF01-11	Lachnospiraceae B TF01-11	Lachnospiraceae B	Lachnospirales	Clostridia	Firmicutes	Bacteria	unknown
msp_1741	unclassified Bacilli RF39 CAG-1000 CAG-1000	Bacilli RF39 CAG-1000 CAG-1000	Bacilli RF39 CAG-1000	Bacilli RF39	Bacilli	Firmicutes	Bacteria	unknown
msp_1742	unclassified Bacilli RF39 CAG-822 UBA3631	Bacilli RF39 CAG-822 UBA3631	Bacilli RF39 CAG-822	Bacilli RF39	Bacilli	Firmicutes	Bacteria	unknown
msp_1743	unclassified Christensenellales CAG-74	unclassified Christensenellales CAG-74	Christensenellales CAG-74	Christensenellales	Clostridia	Firmicutes	Bacteria	unknown
msp_1744	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unknown
msp_1745	Candidatus Melainabacteria bacterium js4906-23-3_S14_33_15	Gastranaerophilaceae Zag111	Gastranaerophilaceae	Gastranaerophilales	Vampirovibrionia	Cyanobacteria	Bacteria	unknown
msp_1746	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unknown
msp_1747	[Faecalicatena] fissicatena	Mediterraneibacter	Lachnospiraceae J	Lachnospirales	Clostridia	Firmicutes	Bacteria	known
msp_1748	Streptococcus gordonii	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	known
msp_1749	unclassified Clostridiales 1a	unclassified Clostridiales 1a	Clostridiales 1a	Clostridiales 1	Clostridia	Firmicutes	Bacteria	unknown
msp_1750	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unknown
msp_1751	unclassified Bacteroides	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidota	Bacteria	unknown
msp_1754	[Raoultella] ornithinolytica	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	known
msp_1755	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unknown
msp_1757	unclassified Oscillospirales 1 CAG-382	unclassified Oscillospirales 1 CAG-382	Oscillospirales 1 CAG-382	Oscillospirales	Clostridia	Firmicutes	Bacteria	unknown
msp_1759	unclassified Muribaculaceae UBA7173	Muribaculaceae UBA7173	Muribaculaceae	Bacteroidales	Bacteroidia	Bacteroidota	Bacteria	unknown
msp_1760	unclassified Clostridiales 1i	unclassified Clostridiales 1i	Clostridiales 1i	Clostridiales 1	Clostridia	Firmicutes	Bacteria	unknown
msp_1763	unclassified Oscillospirales 3	unclassified Oscillospirales 3	Oscillospirales 3	Oscillospirales	Clostridia	Firmicutes	Bacteria	unknown
msp_1766	Enterobacter ludwigii	Enterobacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	known
msp_1767	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unknown
msp_1768	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unknown
msp_1769	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unknown
msp_1770	Achromobacter sp. DH1f	Achromobacter	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	unknown
msp_1771	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unknown
msp_1772c	Clostridium neonatale	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	known
msp_1773	Lactobacillus oris	Lactobacillus H	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	known
msp_1774	unclassified Clostridiales 1b	unclassified Clostridiales 1b	Clostridiales 1b	Clostridiales 1	Clostridia	Firmicutes	Bacteria	unknown
msp_1775	unclassified Monoglobaceae	unclassified Monoglobaceae	Monoglobaceae	Monoglobales	Clostridia	Firmicutes	Bacteria	unknown
msp_1776c	Anaerofilum sp. An201	Anaerofilum	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	unknown
msp_1777	unclassified Murimonas	Murimonas	Lachnospiraceae K	Lachnospirales	Clostridia	Firmicutes	Bacteria	unknown
msp_1778	unclassified Clostridium	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	unknown
msp_1779c	Blastocystis sp. subtype 9	Blastocystis	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	unknown
msp_1780c	[Clostridium] jeddahense	Acutalibacteraceae 3	Acutalibacteraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	known
msp_1782	Prevotella melaninogenica	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidota	Bacteria	known
msp_1783	Fusobacterium periodonticum	Fusobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteriia	Fusobacteriota	Bacteria	known
msp_1784	Prevotella jejuni	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidota	Bacteria	known
msp_1785	Haemophilus quentini	Haemophilus	Pasteurellaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	known
msp_1786	unclassified Leptotrichia	Leptotrichia	Leptotrichiaceae	Fusobacteriales	Fusobacteriia	Fusobacteriota	Bacteria	unknown
msp_1787	Prevotella salivae	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidota	Bacteria	known
msp_1788	Lachnoanaerobaculum orale	Lachnoanaerobaculum	Lachnospiraceae H	Lachnospirales	Clostridia	Firmicutes	Bacteria	unknown
msp_1789	Alloprevotella tannerae	Alloprevotella	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidota	Bacteria	known
msp_1790	Fusobacterium nucleatum subsp. polymorphum	Fusobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteriia	Fusobacteriota	Bacteria	known
msp_1793	Prevotella denticola	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidota	Bacteria	known
msp_1794	Haemophilus paraphrohaemolyticus	Haemophilus	Pasteurellaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	known
msp_1799	unclassified Veillonella	Veillonella	Veillonellaceae	Veillonellales	Negativicutes	Firmicutes	Bacteria	unknown
msp_1801	Haemophilus parahaemolyticus	Haemophilus	Pasteurellaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	known
